costat,curcd,datafmt,indfmt,consol,gvkey,datadate,cik,sic,fyear,act,at,che,dlc,dltt,invt,lct,lt,rect,seq,cogs,dp,ebit,ni,oibdp,sale,txt,xint,xsga,oancf,csho,prcc_f
A,USD,STD,INDL,C,186180,2024-12-31,0001505413,1311,2024,,11.8720,1.7450,0.0000,0.0000,0.0000,0.0000,0.0000,10.1270,11.8720,0.0000,0.0000,12.7250,12.4100,12.7250,13.6230,0.0000,0.0000,0.8980,,17.0000,4.780000000000
I,CAD,STD,INDL,C,186188,2019-12-31,,1040,2019,99.1880,304.6650,23.1080,25.1240,181.3830,37.2550,52.6640,239.5310,37.7790,65.1340,40.3330,3.5870,18.2990,7.4290,21.8860,79.9250,5.3070,13.6660,17.7060,12.4210,1288.2110,0.075000000000
I,CAD,STD,INDL,C,186188,2020-12-31,,1040,2020,115.8510,346.1210,45.7340,38.6050,228.9770,32.0390,62.3100,315.6950,34.8910,30.4260,59.2230,9.4730,47.5080,-22.9140,56.9810,128.3610,-5.8090,16.7180,12.1570,19.8800,1288.2110,0.090000000000
I,CAD,STD,INDL,C,186188,2021-12-31,,1040,2021,132.1660,394.0210,37.7990,64.5120,174.9310,44.5990,88.5640,312.8790,37.0660,81.1420,69.8630,21.3630,92.2120,51.8400,113.5750,193.3190,-14.0890,13.2680,9.8810,78.1940,1288.2110,0.060000000000
A,USD,STD,INDL,C,186197,2019-12-31,0001481241,4412,2019,35.3640,130.5690,26.3630,4.3540,28.1190,2.8470,8.0660,36.3310,4.6850,94.2380,15.1990,3.2530,0.0850,-32.0570,3.3380,26.8460,0.0000,0.6510,8.3090,-4.1940,49.0210,0.840800000000
A,USD,STD,INDL,C,186197,2020-12-31,0001481241,4412,2020,28.4270,157.8540,21.3650,7.8620,49.9880,1.9810,10.8180,61.0570,3.5030,96.7970,23.7250,5.7160,4.3090,3.7770,10.0250,42.0450,0.0000,2.0890,8.2950,13.1760,5.0830,4.570000000000
A,USD,STD,INDL,C,186197,2021-12-31,0001481241,4412,2021,19.4260,144.9240,9.5730,7.8540,42.1280,4.2860,15.1850,57.5750,3.7920,87.3490,31.5740,7.4040,-8.4290,-9.7060,-1.0250,36.4910,0.0000,1.8010,5.9420,-3.1230,5.0830,3.710000000000
A,USD,STD,INDL,C,186197,2022-12-31,0001481241,4412,2022,53.4630,292.9790,38.7260,16.8190,111.0190,3.0370,26.0990,137.2740,9.1100,155.7050,29.2330,8.7370,30.4190,36.3000,39.1560,75.1730,0.0000,3.9660,6.7840,33.8470,4.1880,3.540000000000
A,USD,STD,INDL,C,186197,2023-12-31,0001481241,4412,2023,79.9140,296.2660,67.2670,7.4930,47.4920,2.2030,15.3440,63.0820,8.2800,233.1840,26.8610,14.1560,59.9160,69.4130,74.0720,108.9380,0.0000,9.5980,8.0050,67.9550,12.2800,2.270000000000
A,USD,STD,INDL,C,186197,2024-12-31,0001481241,4412,2024,78.6520,330.3930,70.3140,7.4930,40.0160,0.5490,14.8610,55.1500,5.8100,275.2430,24.5690,12.7620,41.8150,43.7300,54.5770,87.4450,0.0000,1.3450,8.2990,59.8960,12.4320,1.860000000000
A,USD,STD,INDL,C,186198,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,22.7510,12.430000000000
A,USD,STD,INDL,C,186198,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,21.3260,13.740000000000
A,USD,STD,INDL,C,186198,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,16.7580,15.170000000000
A,USD,STD,INDL,C,186198,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,23.6080,11.380000000000
A,USD,STD,INDL,C,186198,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,10.4260,15.510000000000
A,USD,STD,INDL,C,186198,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,2.8160,45.020000000000
A,USD,STD,INDL,C,186199,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,2.1620,21.290000000000
A,USD,STD,INDL,C,186199,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,1.9620,36.700000000000
A,USD,STD,INDL,C,186199,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,4.0370,30.570000000000
A,USD,STD,INDL,C,186199,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,2.7620,30.360000000000
A,USD,STD,INDL,C,186199,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,2.2620,16.750000000000
A,USD,STD,INDL,C,186199,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,2.0370,14.460000000000
A,CAD,STD,INDL,C,186200,2019-12-31,0001570154,1040,2019,5.2850,12.3040,5.0950,3.5750,0.2520,0.0000,4.7210,4.9730,0.0430,8.4280,0.0000,0.0510,-7.1370,-17.4080,-7.0860,0.0000,0.0000,0.0000,7.0860,-8.5200,490.6530,0.075000000000
A,USD,STD,INDL,C,186200,2020-12-31,0001570154,1040,2020,5.9470,8.7760,5.7650,1.6320,0.0510,0.0000,2.2610,2.3120,0.0270,7.6160,0.0000,0.1740,-5.1650,-5.9760,-4.9910,0.0000,0.0000,,4.9910,-4.0860,680.2770,0.127500000000
A,USD,STD,INDL,C,186200,2021-12-31,0001570154,1040,2021,10.2690,12.8650,10.0460,1.5720,0.0000,0.0000,3.6520,3.6670,0.0550,10.5760,0.0000,0.1900,-4.5130,-6.8070,-4.3230,0.0000,0.0000,,4.3230,-3.2100,836.5550,0.072200000000
A,USD,STD,INDL,C,186200,2022-12-31,0001570154,1040,2022,2.2130,5.6350,1.9480,0.6160,0.7770,0.0000,1.5830,2.3660,0.1050,4.8430,0.0000,0.1970,-5.0200,-6.1270,-4.8230,0.0000,0.0000,,4.8230,-5.2260,838.7210,0.024400000000
A,USD,STD,INDL,C,186200,2023-12-31,0001570154,1040,2023,5.9900,9.1800,4.3650,0.1110,0.6990,0.0000,1.1550,1.8790,1.5460,8.8010,0.0000,0.1660,-4.2510,-4.3740,-4.0850,0.0000,0.0000,,4.0850,-3.8780,1128.6520,0.025000000000
A,USD,STD,INDL,C,186200,2024-12-31,0001570154,1040,2024,1.0240,3.9630,0.7370,0.0790,0.3670,0.0000,1.2760,1.6430,0.1570,3.8810,0.0000,0.1230,-4.5140,-5.1520,-4.3910,0.0000,0.0000,,4.3910,-4.1450,1128.6520,0.022000000000
A,USD,STD,INDL,C,186210,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,4.0500,37.090000000000
A,USD,STD,INDL,C,186210,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,3.0000,37.091000000000
A,USD,STD,INDL,C,186210,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,4.5000,35.440000000000
A,USD,STD,INDL,C,186210,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,4.2500,31.535000000000
A,USD,STD,INDL,C,186210,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,5.4000,35.070000000000
A,USD,STD,INDL,C,186210,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,5.1500,34.930000000000
A,CAD,STD,INDL,C,186229,2019-12-31,0001605946,1090,2019,12.6250,12.7500,12.3610,0.0000,0.0000,0.0000,0.6710,0.6710,0.1200,15.8560,0.0000,0.0390,-4.6130,-2.1630,-4.5740,0.0000,0.0000,0.0000,4.5740,-4.6320,133.0010,0.130000000000
A,USD,STD,INDL,C,186229,2020-12-31,0001605946,1090,2020,5.1280,5.7790,4.9250,0.0000,0.0000,0.0000,0.2890,0.2890,0.1080,10.2130,0.0000,0.0310,-4.1200,-2.2540,-4.0890,0.0000,0.0000,0.0000,4.0890,-4.2170,133.0010,0.167600000000
A,USD,STD,INDL,C,186229,2021-12-31,0001605946,1090,2021,4.5450,5.2630,4.4470,0.0000,0.0000,0.0000,1.2590,1.2590,0.0140,4.0040,0.0000,0.0320,-9.5290,-6.7820,-9.4970,0.0000,0.0000,0.0000,9.4970,-7.1350,214.5820,0.410000000000
A,USD,STD,INDL,C,186229,2022-12-31,0001605946,1090,2022,0.6800,1.5270,0.4940,0.0000,1.6040,0.0000,0.9590,2.6930,0.0420,-1.1660,0.0000,0.0180,-5.8730,-5.9860,-5.8550,0.0000,0.0000,0.0000,5.8550,-5.1390,215.2070,0.188400000000
A,USD,STD,INDL,C,186229,2023-12-31,0001605946,1090,2023,1.4470,9.2930,0.9970,0.0000,0.0000,0.0000,2.0350,4.7320,0.2550,2.5470,0.0000,0.2530,-4.4020,-4.0570,-4.1490,0.0000,-0.0590,0.0580,4.1490,-3.5580,253.4540,0.250000000000
A,USD,STD,INDL,C,186229,2024-12-31,0001605946,1090,2024,1.6730,10.7120,1.1590,0.1590,1.0260,0.0000,2.3950,4.2780,0.4390,3.8800,0.0000,0.7250,-3.2000,-0.7860,-2.4750,0.0000,-0.1440,0.1560,2.4750,-2.1360,297.0790,0.119000000000
I,USD,STD,FS,C,186230,2019-12-31,0001539894,6331,2019,,150.8610,,,34.0930,,,159.3220,,-8.4610,,4.2400,,,,,0.2230,1.4660,,,,0.431600000000
I,USD,STD,INDL,C,186230,2019-12-31,0001539894,6331,2019,,150.8610,16.1470,0.0000,34.0930,0.0000,,159.3220,54.1070,-8.4610,122.5010,4.2400,-6.1430,-20.4260,-1.9030,120.5980,0.2230,1.4660,,-48.7580,11.9430,0.431600000000
I,USD,STD,FS,C,186230,2020-12-31,0001539894,6331,2020,,119.7020,,,37.2590,,,140.5940,,-20.8920,,3.5620,,,,,-0.4840,1.9310,,,,0.120000000000
I,USD,STD,INDL,C,186230,2020-12-31,0001539894,6331,2020,,119.7020,10.5250,0.0000,37.2590,0.0000,,140.5940,31.4590,-20.8920,17.5050,3.5620,-11.5210,-12.7300,-7.9590,9.5460,-0.4840,1.9310,,-24.5310,11.9930,0.120000000000
I,USD,STD,FS,C,186230,2021-12-31,0001539894,6331,2021,,48.1850,,,33.3260,,,73.6870,,-25.5020,,2.1480,,,,,0.0000,2.2670,,,,0.360000000000
I,USD,STD,INDL,C,186230,2021-12-31,0001539894,6331,2021,,48.1850,5.9110,0.0000,33.3260,0.0000,,73.6870,29.4140,-25.5020,17.6180,2.1480,-7.9280,-5.6680,-5.7800,11.8380,0.0000,2.2670,,-11.6630,14.7970,0.360000000000
A,USD,STD,INDL,C,186236,2019-12-31,0001416876,8060,2019,,,,,,,,,,,,,,,,,,,,,,0.175000000000
A,USD,STD,INDL,C,186236,2020-12-31,0001416876,8060,2020,,,,,,,,,,,,,,,,,,,,,,0.100000000000
A,USD,STD,INDL,C,186236,2021-12-31,0001416876,8060,2021,,,,,,,,,,,,,,,,,,,,,,0.047750000000
A,USD,STD,INDL,C,186236,2022-12-31,0001416876,8060,2022,1.3320,6.5160,0.0070,11.5870,5.3420,0.0000,21.5790,26.9210,1.3160,-20.4050,4.4650,0.0890,-7.0150,-9.9440,-6.9260,1.0690,0.0000,3.7090,3.5300,-3.3790,32.8840,0.013000000000
A,USD,STD,INDL,C,186236,2023-12-31,0001416876,8060,2023,0.3120,3.1230,0.0130,19.5160,3.7260,0.0000,27.9270,31.6530,0.0920,-28.5300,0.2540,0.0420,-2.4100,-8.1710,-2.3680,0.0300,0.0000,5.9190,2.1440,-6.7950,32.8840,0.002895000000
A,USD,STD,INDL,C,186236,2024-12-31,0001416876,8060,2024,0.0920,4.5110,0.0200,24.6400,3.7080,0.0000,33.2750,36.9830,0.0000,-32.4720,0.0000,0.0350,-1.2890,-3.8480,-1.2540,0.0000,0.1120,3.3480,1.2540,-1.7070,32.9580,0.005200000000
A,CAD,STD,INDL,C,186240,2019-12-31,0001472601,2300,2019,2.0300,2.1850,0.0640,2.1370,5.0790,1.5080,5.3180,10.3970,0.0790,-8.2120,2.3680,2.7150,-10.9810,-22.2770,-8.2660,4.3310,0.0000,1.0890,10.2290,-3.8440,629.7080,0.030000000000
A,CAD,STD,INDL,C,186240,2020-12-31,0001472601,2300,2020,4.2600,5.7830,0.7710,0.9930,3.3850,1.8410,6.7670,10.1520,0.1470,-4.3690,1.1700,0.1490,-5.9830,-1.8580,-5.8340,1.5670,0.0000,0.7960,6.2310,-3.3400,179.1940,0.150000000000
A,CAD,STD,INDL,C,186240,2021-12-31,0001472601,2300,2021,2.9160,3.0100,0.6810,1.6860,6.1170,1.8120,6.4210,12.5380,0.0720,-9.5280,1.5310,0.1920,-10.6190,-10.0400,-10.4270,1.2730,0.0000,0.8380,10.1690,-4.6070,205.2700,0.055000000000
A,USD,STD,INDL,C,186251,2020-05-31,0001495648,7370,2019,,,,,,,,,,,,,,,,,,,,,,
A,USD,STD,INDL,C,186251,2021-05-31,0001495648,7370,2020,0.0000,0.0000,0.0000,0.1170,0.0000,0.0000,0.4750,0.4750,0.0000,-0.4750,0.0000,0.0000,0.0000,-0.0160,0.0000,0.0000,0.0000,0.0170,0.0000,0.0000,9.8630,
A,USD,STD,INDL,C,186251,2022-05-31,0001495648,7370,2021,0.0000,0.0000,0.0000,0.1610,0.0000,0.0000,0.3780,0.3780,0.0000,-0.3780,0.0000,0.0000,-0.0770,-0.0050,-0.0770,0.0000,0.0000,0.0120,0.0770,-0.0770,9.8630,
A,USD,STD,INDL,C,186251,2023-05-31,0001495648,7370,2022,0.0000,0.0000,0.0000,0.4600,0.0000,0.0000,0.5880,0.5880,0.0000,-0.5880,0.0000,0.0000,-0.4180,-5.3070,-0.4180,0.0000,0.0000,0.0290,0.4180,-0.3320,144.1990,0.157700000000
A,USD,STD,INDL,C,186251,2024-05-31,0001495648,7370,2023,0.0000,0.0000,0.0000,0.3590,0.0000,0.0000,0.4970,0.4970,0.0000,-0.4970,0.0000,0.0000,-0.3810,-1.5600,-0.3810,0.0000,0.0000,0.0130,0.3810,-0.0770,55.1970,0.470000000000
A,USD,STD,INDL,C,186258,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,132.5000,45.960000000000
A,USD,STD,INDL,C,186258,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,122.1000,37.970000000000
A,USD,STD,INDL,C,186258,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,138.2000,52.690000000000
A,USD,STD,INDL,C,186258,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,289.2000,19.290000000000
A,USD,STD,INDL,C,186258,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,316.3000,20.710000000000
A,USD,STD,INDL,C,186258,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,351.9000,21.060000000000
A,USD,STD,INDL,C,186259,2019-12-31,,6722,2019,,,,,,,,,,,,,,,,,,,,,113.4000,60.150000000000
A,USD,STD,INDL,C,186259,2020-12-31,,6722,2020,,,,,,,,,,,,,,,,,,,,,118.1000,68.180000000000
A,USD,STD,INDL,C,186259,2021-12-31,,6722,2021,,,,,,,,,,,,,,,,,,,,,128.4000,80.430000000000
A,USD,STD,INDL,C,186259,2022-12-31,,6722,2022,,,,,,,,,,,,,,,,,,,,,140.5500,65.610000000000
A,USD,STD,INDL,C,186259,2023-12-31,,6722,2023,,,,,,,,,,,,,,,,,,,,,142.6000,75.320000000000
A,USD,STD,INDL,C,186259,2024-12-31,,6722,2024,,,,,,,,,,,,,,,,,,,,,407.6000,27.710000000000
A,USD,STD,INDL,C,186275,2019-12-31,0001499505,2060,2019,649.0660,2521.3070,290.2990,229.8920,954.7720,229.9230,364.4000,1492.4240,100.3770,988.2690,399.6080,219.6070,117.8410,-0.7720,337.4480,887.1380,20.8200,82.3730,150.0820,322.1100,117.0860,8.370000000000
A,USD,STD,INDL,C,186275,2020-12-31,0001499505,2060,2020,766.5690,2482.2360,336.3180,193.9630,972.8990,284.4290,359.1660,1518.5120,117.4480,925.0410,321.1350,182.6920,182.5070,0.4120,365.1990,817.7640,12.3250,74.5830,131.4300,257.1250,117.2970,6.800000000000
A,USD,STD,INDL,C,186275,2021-12-31,0001499505,2060,2021,761.7980,2582.4010,199.7870,157.3000,907.2050,415.3470,357.4260,1534.5710,117.3490,1011.7190,451.8560,218.1270,289.7190,130.6690,507.8460,1124.3520,43.8370,85.0980,164.6500,348.6620,111.0970,7.680000000000
A,USD,STD,INDL,C,186275,2022-12-31,0001499505,2060,2022,1023.0220,3108.8550,330.5890,334.2000,1011.5320,509.8440,610.8530,1945.2120,132.6140,1126.0910,659.9000,254.3790,233.1540,108.1380,487.5330,1347.7240,26.7580,86.8340,200.2910,370.0260,108.1910,8.290000000000
A,USD,STD,INDL,C,186275,2023-12-31,0001499505,2060,2023,1055.6740,3164.8940,402.4290,260.0470,1023.4120,460.3820,494.0540,1899.2460,129.2830,1229.1280,638.6970,274.1030,210.5020,226.2910,484.6050,1298.8710,78.6730,72.8080,175.5690,434.9070,106.0060,11.100000000000
A,USD,STD,INDL,C,186275,2024-12-31,0001499505,2060,2024,1015.0020,3114.8880,257.3410,153.9020,967.6840,540.1910,400.3190,1706.7870,159.3220,1369.1500,828.9750,304.0240,169.9020,92.3400,473.9260,1518.9070,-57.0150,88.0540,216.0060,328.3310,100.0540,9.430000000000
A,USD,STD,INDL,C,186276,2019-12-31,0001509991,1311,2019,566.5570,4317.2320,228.8040,1.1390,2030.3030,114.4120,539.1010,3475.5300,174.2930,841.7020,402.6130,563.8610,241.9770,-55.7770,805.8380,1499.4160,80.8940,162.0490,290.9650,628.1500,401.5160,5.700000000000
A,USD,STD,INDL,C,186276,2020-12-31,0001509991,1311,2020,400.2910,3867.5930,149.2220,8.9050,2126.7020,128.9720,460.1990,3427.4390,78.8130,440.1540,492.4360,485.8620,-331.0230,-411.5860,154.8390,804.0330,-5.2090,136.6780,156.7580,196.1450,405.4550,2.350000000000
A,USD,STD,INDL,C,186276,2021-12-31,0001509991,1311,2021,541.9520,4940.6510,174.5910,31.9050,2610.8460,165.2470,530.9520,4411.4140,177.5260,529.2370,346.0060,467.2210,361.8750,-77.8360,829.0960,1332.0130,34.4560,165.1010,156.9110,374.3440,451.8890,3.460000000000
A,USD,STD,INDL,C,186276,2022-12-31,0001509991,1311,2022,468.7210,4579.9880,183.4050,32.1810,2213.9180,133.5150,574.2540,3792.1400,119.7350,787.8480,853.0250,498.2560,658.9880,226.5510,1157.2440,2245.3550,110.5160,214.5490,235.0860,1130.4760,455.8980,6.360000000000
A,USD,STD,INDL,C,186276,2023-12-31,0001509991,1311,2023,422.7130,4938.1340,95.3450,2.4920,2406.4900,152.0540,554.8300,3905.7970,120.7330,1032.3370,612.3750,444.9270,502.4960,213.5200,947.4230,1701.6080,158.2150,252.5950,141.8100,765.1700,460.1300,6.710000000000
A,USD,STD,INDL,C,186276,2024-12-31,0001509991,1311,2024,446.1320,5308.9880,84.9720,2.8160,2757.4570,170.8710,594.9480,4108.5640,164.9590,1200.4240,567.6890,456.7740,468.0080,189.8510,924.7820,1675.3580,159.9610,256.2690,182.8870,678.2490,471.8950,3.420000000000
A,USD,STD,INDL,C,186278,2019-12-31,0001487712,7359,2019,,21709.1550,338.0610,1405.1180,12173.7480,0.0000,,16085.6110,,5623.5440,144.3980,702.8100,1069.6610,587.1210,1772.4710,1916.8690,148.5640,493.3690,,1392.4720,113.3500,47.520000000000
A,USD,STD,INDL,C,186278,2020-12-31,0001487712,7359,2020,,25215.1750,1757.7670,1936.6300,14581.7080,0.0000,,19142.8340,,6072.3410,113.3120,780.6910,1052.6170,516.2640,1833.3080,1946.6200,130.4140,527.9210,,1090.1860,113.8530,44.420000000000
A,USD,STD,INDL,C,186278,2021-12-31,0001487712,7359,2021,,26968.7220,1108.2920,2133.8820,14888.5980,0.0000,,19960.1540,,7008.5680,151.7950,882.5620,968.9800,436.6320,1851.5420,2003.3370,104.3840,562.0860,,1376.8360,113.9870,44.230000000000
A,USD,STD,INDL,C,186278,2022-12-31,0001487712,7359,2022,,28396.7050,780.0170,2623.2620,16017.8010,0.0000,,21750.3420,,6646.3630,172.4580,965.9550,1076.0950,-97.0240,2042.0500,2214.5080,-41.7410,585.8330,,1382.1500,110.8920,38.420000000000
A,USD,STD,INDL,C,186278,2023-12-31,0001487712,7359,2023,,30452.2520,464.4920,3208.5280,15974.1290,0.0000,,23292.2140,,7160.0380,220.6300,1068.7720,1188.2050,614.6220,2256.9770,2477.6070,139.0120,752.0560,,1746.8800,111.0270,41.940000000000
A,USD,STD,INDL,C,186278,2024-12-31,0001487712,7359,2024,,32277.8960,476.1040,2916.9030,17293.0820,0.0000,,24745.2700,,7532.6260,219.8200,1143.7610,1124.3740,427.7040,2268.1350,2487.9550,105.5530,879.2090,,1677.0190,111.3770,48.210000000000
A,USD,STD,INDL,C,186279,2019-09-30,0001490349,6797,2019,,486.2670,84.2840,60.0800,191.6520,0.0000,,269.8350,2.1200,216.4320,18.3870,0.0000,27.9120,-96.5750,27.9120,46.2990,0.0000,24.0500,,179.5710,54.4740,2.590000000000
A,USD,STD,INDL,C,186279,2020-09-30,0001490349,6797,2020,,306.1030,56.5220,73.8030,77.1570,0.0000,,155.4830,0.7440,150.6200,19.2380,0.0000,2.2840,-65.8130,2.2840,21.5220,0.0000,14.9350,,78.3610,2.7240,17.830000000000
A,USD,STD,INDL,C,186279,2021-09-30,0001490349,6797,2021,,225.0920,69.4330,0.0000,78.0480,0.0000,,81.3980,2.6170,143.6940,10.0840,0.0000,22.2230,1.2780,22.2230,32.3070,0.0000,5.8000,,95.1270,2.5170,42.900000000000
A,USD,STD,INDL,C,186279,2022-09-30,0001490349,6797,2022,,218.8750,22.7680,22.4830,56.0510,0.0000,,98.0300,1.4190,120.8450,7.0000,0.0000,8.5440,-6.1070,8.5440,15.5440,0.0000,5.1130,,-29.2980,2.1020,34.878100000000
A,USD,STD,INDL,C,186279,2023-09-30,0001490349,6797,2023,,239.6930,5.9880,0.0000,84.6860,0.0000,,92.9880,5.5120,146.7050,8.0900,0.0000,12.0420,26.9180,12.0420,20.1320,0.0000,5.5320,,-20.7060,2.0740,37.900000000000
A,USD,STD,INDL,C,186279,2024-09-30,0001490349,6797,2024,,302.7520,67.5720,0.0000,136.0180,0.0000,,142.4440,4.4500,160.3080,10.8390,0.0000,11.3430,18.6190,11.3430,22.1820,0.0000,6.6090,,16.1040,2.0200,47.605000000000
I,USD,STD,INDL,C,186288,2019-12-31,0001169988,4899,2019,122.2000,600.4670,80.6150,7.7210,180.7320,0.0000,158.4000,506.9860,33.3500,92.2430,117.2830,75.4330,-2.3670,-10.2960,73.0660,263.7900,-0.0280,14.8170,73.4410,108.7100,44.2240,10.950000000000
I,USD,STD,INDL,C,186288,2020-12-31,0001169988,4899,2020,76.7800,576.4790,40.6760,4.0780,186.1820,0.0000,147.8430,494.5580,27.7160,81.5270,114.7840,82.6010,-6.7470,-17.0930,75.8540,237.4160,0.1570,17.7250,46.7780,72.5480,44.6310,12.720000000000
A,USD,STD,INDL,C,186289,2019-03-31,0001495222,6199,2018,,573.3520,21.4740,42.4930,152.9310,0.0000,,219.5200,13.4150,353.8320,25.2620,0.0000,64.1370,-20.9820,64.1370,89.3990,0.0000,15.0520,,-83.3980,42.5480,9.840000000000
A,USD,STD,INDL,C,186289,2020-03-31,0001495222,6199,2019,,531.9390,11.6630,40.0000,214.1660,0.0000,,263.1510,11.1480,268.7880,33.7330,0.0000,88.4180,-291.1330,88.4180,122.1510,0.0000,15.4800,,-271.2230,75.1830,4.170000000000
A,USD,STD,INDL,C,186289,2021-03-31,0001495222,6199,2020,,934.8620,90.8670,0.0000,305.1850,0.0000,,338.6080,17.2570,596.2540,34.6520,0.0000,92.6930,289.9330,92.6930,127.3450,0.0000,16.2790,,-7.9390,100.4530,6.300000000000
A,USD,STD,INDL,C,186289,2022-03-31,0001495222,6199,2021,,1408.1420,34.6730,0.0000,411.9380,0.0000,,460.9860,25.9860,947.1560,57.4330,0.0000,141.8700,125.8780,141.8700,199.3030,0.0000,22.0770,,-385.4980,144.4780,7.240000000000
A,USD,STD,INDL,C,186289,2023-03-31,0001495222,6199,2022,,1336.0460,21.7400,0.0000,475.6330,0.0000,,542.8940,24.1770,793.1520,76.9220,0.0000,185.3430,-171.2890,185.3430,262.2650,0.0000,31.8060,,-91.5640,172.0730,5.230000000000
A,USD,STD,INDL,C,186289,2024-03-31,0001495222,6199,2023,,1750.9390,42.9740,0.0000,478.0650,0.0000,,579.8530,28.4620,1171.0860,87.4050,0.0000,219.3830,235.1060,219.3830,306.7880,0.0000,32.8590,,-123.7940,239.1280,5.080000000000
A,CAD,STD,INDL,C,186296,2019-12-31,0001570520,1000,2019,0.0510,8.2520,0.0330,1.0190,4.2450,0.0000,5.5880,9.8330,0.0000,-1.5810,0.0000,0.2510,-1.4200,-1.1060,-1.1690,0.0000,0.0000,0.0470,1.1690,-0.0820,83.6400,0.035000000000
A,CAD,STD,INDL,C,186296,2020-12-31,0001570520,1000,2020,8.5590,11.9220,6.8310,0.0000,0.0000,0.0000,6.2000,6.2000,1.7080,5.7220,0.0000,0.1250,-1.7880,6.7430,-1.6630,0.0000,0.8620,0.1700,1.6630,-0.9230,83.6400,0.040000000000
A,CAD,STD,INDL,C,186296,2021-12-31,0001570520,1000,2021,7.8310,9.6680,4.9090,0.0000,0.0000,0.0000,5.4710,5.4710,2.8440,4.1970,0.0000,0.0920,-1.1560,-1.6440,-1.0640,0.0000,0.2190,0.0030,1.0640,-0.4340,86.6400,0.030000000000
A,CAD,STD,INDL,C,186296,2022-12-31,0001570520,1000,2022,4.3890,6.2400,4.3490,0.0000,0.0000,0.0000,5.7470,5.7470,0.0020,0.4930,0.0000,0.0160,-1.8310,-3.7050,-1.8150,0.0000,0.0260,0.0000,1.8150,1.3750,86.6400,0.020000000000
A,CAD,STD,INDL,C,186296,2023-12-31,0001570520,1000,2023,3.1970,5.1270,3.1740,0.0000,0.0000,0.0000,5.4380,5.4380,0.0020,-0.3110,0.0000,0.0220,-1.2450,-0.8040,-1.2230,0.0000,0.0000,0.0110,1.2230,-1.3790,86.6400,0.090000000000
A,CAD,STD,INDL,C,186296,2024-12-31,0001570520,1000,2024,2.6380,4.6560,2.5340,0.0000,0.0000,0.0000,5.2530,5.2530,0.0790,-0.5970,0.0000,0.0350,-0.7000,-0.2850,-0.6650,0.0000,0.0000,0.0250,0.6650,-1.0450,86.6400,0.070000000000
A,USD,STD,INDL,C,186310,2019-12-31,0001501585,3730,2019,1785.0000,7031.0000,75.0000,35.0000,1450.0000,136.0000,1890.0000,5443.0000,1455.0000,1588.0000,7141.0000,227.0000,743.0000,549.0000,970.0000,8899.0000,134.0000,70.0000,788.0000,896.0000,40.8000,250.880000000000
A,USD,STD,INDL,C,186310,2020-12-31,0001501585,3730,2020,2444.0000,8157.0000,512.0000,37.0000,1843.0000,137.0000,2226.0000,6256.0000,1617.0000,1901.0000,7444.0000,247.0000,766.0000,696.0000,1013.0000,9361.0000,114.0000,93.0000,904.0000,1093.0000,40.5000,170.480000000000
A,USD,STD,INDL,C,186310,2021-12-31,0001501585,3730,2021,2790.0000,10627.0000,627.0000,52.0000,3492.0000,161.0000,2427.0000,7819.0000,1952.0000,2808.0000,7863.0000,293.0000,486.0000,544.0000,779.0000,9524.0000,78.0000,89.0000,882.0000,760.0000,40.0000,186.740000000000
A,USD,STD,INDL,C,186310,2022-12-31,0001501585,3730,2022,2746.0000,10857.0000,467.0000,451.0000,2752.0000,183.0000,2895.0000,7368.0000,2046.0000,3489.0000,8878.0000,358.0000,516.0000,579.0000,874.0000,10676.0000,140.0000,102.0000,924.0000,766.0000,39.9000,230.680000000000
