Date;BTC;LTC;XRP;DOGE;DASH;ETH;ETC;ZEC;BCH;BSV
2019-03-29;4098,3745117188;61,3016128540;0,3079290092;0,0020870001;98,0493698120;142,4974212646;4,8660721779;56,9388923645;170,4499816895;64,3642196655
2019-03-30;4106,6601562500;60,6219635010;0,3106319904;0,0020800000;99,9841003418;142,0926818848;4,7862200737;56,8451614380;168,5881958008;65,0184097290
2019-03-31;4105,4042968750;60,7553977966;0,3092289865;0,0020800000;108,1725921631;141,5140991211;4,8239731789;58,5066375732;168,9375457764;64,9820175171
2019-04-01;4158,1831054688;60,6779937744;0,3127470016;0,0024610001;113,0924530029;141,8303222656;4,8232908249;62,4238548279;167,6269989014;66,0812225342
2019-04-02;4879,8779296875;76,1932601929;0,3514989913;0,0027950001;124,6790771484;163,9617462158;5,4552769661;69,9439163208;236,1325988770;78,8297576904
2019-04-03;4973,0219726562;84,9219360352;0,3422339857;0,0031640001;124,7680969238;161,4588012695;5,4591379166;69,0250244141;298,3525390625;82,0520553589
2019-04-04;4922,7988281250;84,9809036255;0,3325130045;0,0036970000;123,9026870728;158,0525360107;5,3566141129;67,2899627686;286,5676574707;83,0041503906
2019-04-05;5036,6811523438;88,6778640747;0,3618029952;0,0035900001;132,7725982666;165,5148468018;5,8221688271;72,1067352295;292,6411437988;84,3237533569
2019-04-06;5059,8173828125;92,5734176636;0,3544049859;0,0034390001;130,9544067383;165,9472045898;5,9952597618;71,2704772949;306,0740966797;84,6580276489
2019-04-07;5198,8969726562;92,3123703003;0,3598560095;0,0034179999;135,2647552490;174,5316467285;7,6697192192;74,5014114380;319,5965270996;86,4133071899
2019-04-08;5289,7709960938;89,4930419922;0,3582339883;0,0030449999;136,3236541748;180,2588195801;7,2014160156;72,7839965820;310,1578369141;83,1590194702
2019-04-09;5204,9584960938;86,7869644165;0,3494620025;0,0028840001;132,3042602539;176,1145782471;6,9871611595;70,8550720215;296,0436401367;78,6543426514
2019-04-10;5324,5517578125;88,3777389526;0,3547919989;0,0030210000;129,9611968994;177,3374786377;7,0459671021;71,8855972290;305,2199096680;80,0667800903
2019-04-11;5064,4877929688;79,6779937744;0,3309839964;0,0027890000;123,1174850464;165,4970245361;6,2933530807;69,8215637207;272,7096252441;71,7487106323
2019-04-12;5089,5390625000;78,9639587402;0,3263460100;0,0028560001;119,6284484863;164,7363281250;6,3701219559;71,0941390991;282,8531494141;71,4470520020
2019-04-13;5096,5864257812;78,2213058472;0,3260309994;0,0028720000;120,1185836792;164,5133514404;6,3408718109;69,4083099365;279,4694824219;69,9569015503
2019-04-14;5167,7221679688;82,9375228882;0,3288089931;0,0028820001;123,2853622437;167,8385162354;6,4418330193;69,7243576050;288,6471557617;71,0463867188
2019-04-15;5067,1083984375;79,0547027588;0,3209129870;0,0027900001;119,2120819092;161,5741729736;6,1924362183;67,3501434326;314,1181640625;59,2895126343
2019-04-16;5235,5595703125;81,3492813110;0,3272179961;0,0028349999;121,5522766113;167,6234436035;6,3051500320;69,6556472778;318,3062744141;57,4657173157
2019-04-17;5251,9379882812;79,3274688721;0,3354530036;0,0028100000;120,6110000610;166,9507598877;6,2267189026;70,3554534912;310,7999572754;55,3404273987
2019-04-18;5298,3857421875;82,0748748779;0,3370650113;0,0029460001;124,2446212769;173,8140258789;6,3371610641;70,3674774170;306,9560241699;59,4921875000
2019-04-19;5303,8125000000;82,5692214966;0,3319019973;0,0028929999;123,0549392700;173,7084350586;6,2896032333;69,9388885498;306,8080749512;59,3959426880
2019-04-20;5337,8862304688;81,5124969482;0,3284760118;0,0029020000;123,5339126587;173,7512664795;6,2467617989;69,7451095581;300,7532043457;58,7525291443
2019-04-21;5314,5312500000;77,3315582275;0,3224489987;0,0027600001;121,5622863770;170,0465240479;5,9271869659;68,2740631104;290,4802551270;56,6255607605
2019-04-22;5399,3652343750;76,9480743408;0,3239339888;0,0027979999;122,6970443726;171,8746643066;5,9409608841;69,0200347900;292,8118286133;57,8105163574
2019-04-23;5572,3623046875;74,8450241089;0,3212220073;0,0027719999;118,7387084961;171,4477996826;5,9562468529;67,3485412598;291,1738891602;56,3303184509
2019-04-24;5464,8666992188;73,3089447021;0,3023180068;0,0025990000;115,4075164795;165,8260955811;5,6019129753;65,0717468262;278,9366149902;54,0976715088
2019-04-25;5210,5156250000;71,2481155396;0,2893840075;0,0025060000;108,6257781982;154,4593963623;5,3965778351;61,7516670227;266,8520202637;51,3987045288
2019-04-26;5279,3481445312;73,1153488159;0,2985019982;0,0025190001;109,4598693848;156,3470916748;5,4357790947;61,3780899048;263,8792724609;53,8370246887
2019-04-27;5268,2910156250;72,1209030151;0,2967410088;0,0025160001;109,6441726685;158,4349365234;5,5019831657;61,5321235657;263,9409179688;54,4973487854
2019-04-28;5285,1391601562;69,7267990112;0,2974259853;0,0025309999;110,2353210449;157,2950744629;5,5818982124;60,1038169861;255,4701232910;54,2799758911
2019-04-29;5247,3525390625;67,9603805542;0,2942889929;0,0024659999;108,1083374023;155,2019958496;5,5684800148;58,4760055542;236,6124877930;52,7548789978
2019-04-30;5350,7265625000;74,2808761597;0,3094759881;0,0025130000;111,7899322510;162,1660308838;5,8996281624;60,5784721375;267,7581481934;54,1930656433
2019-05-01;5402,6972656250;73,6577682495;0,3046959937;0,0025210001;117,1946945190;160,8183441162;5,8387670517;61,1489486694;271,8164978027;53,5313644409
2019-05-02;5505,2836914062;73,7771759033;0,3032389879;0,0026110001;117,2425842285;162,1227874756;5,7865548134;59,7667388916;270,1825866699;53,1369476318
2019-05-03;5768,2895507812;79,3265304565;0,3082219958;0,0027210000;121,0987777710;167,9524078369;6,0734100342;62,6316909790;293,0134887695;54,1640472412
2019-05-04;5831,1674804688;78,0638427734;0,3045519888;0,0026799999;120,7012557983;164,0265808105;5,8319268227;60,8293266296;291,4911499023;53,5668258667
2019-05-05;5795,7084960938;75,9843673706;0,3023419976;0,0026529999;119,3112869263;163,4506988525;5,7378067970;59,7637672424;293,9474487305;53,6553421021
2019-05-06;5746,8071289062;74,9827575684;0,3023889959;0,0025420000;120,4185638428;172,6532135010;5,6925168037;60,0169181824;287,6644897461;52,8407592773
2019-05-07;5829,5014648438;74,6930007935;0,2996839881;0,0025360000;117,5309143066;169,7986602783;5,6650719643;57,8012313843;286,7349853516;52,8026771545
2019-05-08;5982,4575195312;74,6202850342;0,3007209897;0,0025370000;118,0419921875;170,9481658936;5,7338881493;58,2721099854;286,2987670898;59,0900382996
2019-05-09;6174,5288085938;74,1771392822;0,2965089977;0,0024999999;112,3746109009;170,2893066406;5,5680928230;56,4937362671;284,1862487793;56,7418975830
2019-05-10;6378,8491210938;77,1666488647;0,3003869951;0,0025220001;112,8131561279;173,1427459717;5,6370768547;57,5396194458;287,7300109863;57,8738517761
2019-05-11;7204,7714843750;89,2222595215;0,3245429993;0,0027540000;124,1813201904;194,3043365479;6,0775899887;63,9645385742;356,3663024902;60,9683685303
2019-05-12;6972,3715820312;84,5655136108;0,3100740016;0,0026650000;124,2973480225;187,3253173828;5,8239049911;60,2826156616;354,0299377441;57,7545013428
2019-05-13;7814,9150390625;88,0582351685;0,3254750073;0,0027560000;131,7405700684;196,8462829590;6,0889768600;63,7430992126;384,4771423340;60,4629440308
2019-05-14;7994,4160156250;91,6204071045;0,4090619981;0,0030680001;141,4777679443;217,1485748291;6,5556230545;67,5384445190;388,9584960938;60,2332611084
2019-05-15;8205,1679687500;101,7445678711;0,4560050070;0,0033080000;152,4868316650;247,1530609131;7,5847959518;76,9651794434;402,9272460938;72,7400817871
2019-05-16;7884,9091796875;95,5855865479;0,4197070003;0,0031679999;148,7278900146;264,0100097656;7,6476759911;75,0106658936;398,7036437988;64,7657318115
2019-05-17;7343,8955078125;88,9952316284;0,3861930072;0,0029620000;137,8121948242;243,7645874023;7,2201638222;72,7570266724;364,8514404297;60,3232078552
2019-05-18;7271,2080078125;86,7001876831;0,3727360070;0,0030050001;140,3596801758;234,5952301025;7,1646761894;71,8673477173;357,6174621582;59,5668182373
2019-05-19;8197,6894531250;95,3211975098;0,4176999927;0,0031780000;169,7756652832;261,2922058105;7,8439650536;78,1959686279;421,4932861328;65,5783691406
2019-05-20;7978,3090820312;91,4936752319;0,3980030119;0,0030410001;167,7473144531;251,8644104004;7,4104647636;76,2104492188;412,8111267090;63,1500854492
2019-05-21;7963,3276367188;91,5077514648;0,3976030052;0,0030860000;166,6365966797;255,2158813477;7,4577541351;74,8568496704;417,5504455566;104,2822341919
2019-05-22;7680,0664062500;88,2105712891;0,3766370118;0,0029390000;155,0451202393;244,6989135742;6,9580950737;70,4188995361;392,5086364746;104,7144546509
2019-05-23;7881,8466796875;89,1767730713;0,3812040091;0,0029610000;154,4769439697;245,9656677246;7,0668520927;71,9394454956;405,8406372070;101,7609710693
2019-05-24;7987,3715820312;99,9030303955;0,3845410049;0,0029950000;156,3356170654;249,4849853516;7,2856159210;72,3346023560;409,0512084961;99,0685729980
2019-05-25;8052,5439453125;102,6723175049;0,3870399892;0,0029910000;156,1218414307;251,7598724365;7,3018250465;72,4060058594;406,7406005859;92,8388977051
2019-05-26;8673,2158203125;111,4186019897;0,4084129930;0,0030920000;162,6000518799;267,0696411133;7,6616377831;75,7634277344;432,8406982422;106,0843505859
2019-05-27;8805,7783203125;118,0326004028;0,4341680110;0,0031409999;167,0954742432;272,8626403809;8,1946325302;76,6301345825;443,7963256836;117,0497131348
2019-05-28;8719,9619140625;114,9311599731;0,4465489984;0,0031480000;169,2018737793;271,7687072754;8,2200603485;85,6885452271;434,9962158203;121,7155685425
2019-05-29;8659,4873046875;115,0812301636;0,4437130094;0,0031270001;168,2379302979;269,4556884766;8,1762657166;84,9687423706;454,1231384277;201,1652679443
2019-05-30;8319,4726562500;108,7955780029;0,4223949909;0,0032579999;163,1458129883;255,8589477539;8,1344451904;83,3139877319;424,6232910156;184,6964569092
2019-05-31;8574,5019531250;114,5369567871;0,4385739863;0,0034409999;165,1751403809;268,1135559082;8,6586713791;90,4779510498;445,0699462891;195,7880859375
2019-06-01;8564,0166015625;112,6192703247;0,4305830002;0,0034190000;163,4530334473;265,3912658691;8,5734510422;86,4597625732;434,4601440430;189,0402984619
2019-06-02;8742,9580078125;114,7028350830;0,4447849989;0,0033980000;165,2314300537;270,2255249023;9,5151653290;88,8330535889;443,7715454102;191,9661254883
2019-06-03;8208,9951171875;107,4685745239;0,4257639945;0,0031979999;156,2684326172;252,6079254150;9,4111137390;84,3349151611;408,6597900391;220,9957580566
2019-06-04;7707,7709960938;102,0878219604;0,4006670117;0,0030420001;143,7580718994;241,3387908936;8,2120742798;77,8131942749;382,6601562500;229,2400970459
2019-06-05;7824,2314453125;103,8492889404;0,4027320147;0,0030700001;147,6733245850;247,0510101318;8,1662597656;80,6929473877;398,3830871582;217,8052673340
2019-06-06;7822,0234375000;111,1072235107;0,4195399880;0,0030870000;144,1711883545;249,4743347168;7,9790282249;79,9669265747;396,9295349121;200,2810821533
2019-06-07;8043,9511718750;117,3744125366;0,4231300056;0,0031099999;150,1008758545;250,9303588867;8,2160024643;83,9600906372;401,4337768555;203,9805450439
2019-06-08;7954,1279296875;118,5520324707;0,4124110043;0,0030840000;146,0272521973;245,7380981445;8,4616641998;80,8491821289;394,2401123047;195,4355010986
2019-06-09;7688,0771484375;115,1323013306;0,3882659972;0,0030119999;142,8875274658;233,0867004395;8,1543645859;77,6690368652;381,1663513184;185,3717956543
2019-06-10;8000,3295898438;129,0714416504;0,4004270136;0,0030910000;151,5075988770;247,5201263428;8,2950057983;80,2939147949;394,5821533203;192,3895721436
2019-06-11;7927,7143554688;136,0297393799;0,3942610025;0,0030580000;147,8596649170;245,7818298340;8,2578868866;79,8177337646;387,9107360840;186,2473907471
2019-06-12;8145,8574218750;135,6537475586;0,4017600119;0,0030670001;156,1771240234;260,9032897949;8,5552234650;90,3424987793;396,3805236816;189,4979095459
2019-06-13;8230,9238281250;131,3517608643;0,4008870125;0,0030739999;153,6694183350;256,1687927246;8,5450029373;87,8827590942;411,9417114258;213,0565795898
2019-06-14;8693,8330078125;133,0532684326;0,4059210122;0,0031240000;154,1417236328;264,0874633789;8,5406074524;91,0207748413;421,2868957520;215,7213897705
2019-06-15;8838,3750000000;138,1270904541;0,4104189873;0,0031570001;155,0060424805;269,0193176270;8,6017379761;92,5444183350;422,8269348145;209,9099426270
2019-06-16;8994,4882812500;137,1222534180;0,4275160134;0,0031860000;156,6875457764;269,2232055664;8,6915321350;93,8589401245;428,3208923340;212,1680450439
2019-06-17;9320,3525390625;134,4380950928;0,4480800033;0,0031900001;159,1376800537;274,3511047363;8,8089370728;102,4424514771;432,5172119141;225,3526306152
2019-06-18;9081,7626953125;135,1587371826;0,4287610054;0,0031250000;158,3949279785;265,0518493652;8,4286203384;112,1062469482;413,9409484863;222,4966888428
2019-06-19;9273,5214843750;136,6031951904;0,4368169904;0,0031300001;162,0002441406;269,4317932129;8,5381650925;110,8984680176;416,9108276367;224,3870849609
2019-06-20;9527,1601562500;135,4798431396;0,4298230112;0,0031610001;161,7505187988;271,6950073242;8,4966821671;109,4386367798;413,5577392578;217,4420318604
2019-06-21;10144,5566406250;138,8837585449;0,4431880116;0,0032230001;167,8928527832;294,9102783203;8,7204494476;109,8812561035;439,4546203613;222,3048248291
2019-06-22;10701,6914062500;141,9030456543;0,4747639894;0,0032790001;176,1697082520;309,3803100586;9,1444673538;112,9373931885;480,1722412109;238,3435363770
2019-06-23;10855,3710937500;136,8821716309;0,4682910144;0,0033040000;174,3569641113;307,8277893066;9,2759103775;109,7313537598;475,0171813965;237,3661499023
2019-06-24;11011,1025390625;135,5327606201;0,4700880051;0,0033680000;175,8842010498;310,4246826172;9,2620258331;109,1794357300;476,2541198730;234,9761810303
2019-06-25;11790,9169921875;136,4893951416;0,4682289958;0,0033920000;178,6883087158;318,1263122559;9,2521324158;105,2826843262;479,8144226074;238,0237274170
2019-06-26;13016,2314453125;131,2650909424;0,4674510062;0,0033789999;174,9016265869;336,7531738281;9,0404081345;113,0828857422;485,5693054199;219,2951202393
2019-06-27;11182,8066406250;114,4047698975;0,4087539911;0,0033290000;156,2966918945;294,2676391602;7,6529188156;104,7866897583;413,2704467773;197,1096038818
2019-06-28;12407,3320312500;120,1500930786;0,4273149967;0,0034900000;170,4268646240;311,2261047363;8,0272274017;112,1930694580;436,7968139648;211,3075103760
2019-06-29;11959,3710937500;133,6627807617;0,4293780029;0,0034050001;169,9852600098;320,0588989258;8,2739858627;114,2248687744;442,7227478027;214,3581085205
2019-06-30;10817,1552734375;122,2491149902;0,3964110017;0,0032579999;156,4718322754;290,6959838867;7,7257018089;102,8537826538;399,4703674316;194,2031250000
2019-07-01;10583,1347656250;122,5837173462;0,4068619907;0,0032380000;154,2030487061;293,6411132812;7,7637629509;103,5558700562;416,6455383301;197,5303497314
2019-07-02;10801,6777343750;119,2436981201;0,4002040029;0,0032039999;152,4938507080;291,5964355469;7,7049870491;101,8891601562;407,8871765137;196,0072174072
2019-07-03;11961,2695312500;122,5641174316;0,4085319936;0,0033130001;157,9042968750;303,0999755859;7,8711738586;106,3165206909;422,6094055176;203,9639282227
2019-07-04;11215,4375000000;119,9769210815;0,3887189925;0,0032289999;155,2708740234;284,5232238770;7,7592887878;101,2030868530;401,6905822754;196,2833862305
2019-07-05;10978,4599609375;118,3525085449;0,3789640069;0,0038670001;152,7071228027;287,9975280762;7,8429198265;100,0429382324;400,5144042969;198,7159423828
2019-07-06;11208,5507812500;117,8236236572;0,3890550137;0,0035470000;153,8529357910;287,5471191406;7,8141899109;103,4194259644;405,4663391113;198,2839660645
2019-07-07;11450,8466796875;120,3208770752;0,3970470130;0,0036330000;157,6289520264;305,7005615234;7,9307627678;106,5422058105;411,8096923828;199,5524749756
2019-07-08;12285,9580078125;123,2854843140;0,4015330076;0,0035590001;160,3133392334;313,2514038086;8,0157127380;105,1208801270;418,6341857910;201,5113830566
2019-07-09;12573,8125000000;119,4328155518;0,3941679895;0,0035490000;156,7150268555;308,8810119629;7,9055409431;101,0909576416;416,0784301758;204,7768859863
2019-07-10;12156,5126953125;108,5002593994;0,3637750149;0,0034240000;150,8305206299;290,0023193359;7,2931551933;97,1845245361;390,2427368164;190,9752044678
2019-07-11;11358,6621093750;102,6443023682;0,3303349912;0,0032430000;142,9856109619;268,7040405273;6,6344199181;88,0405960083;345,8841552734;162,7867736816
2019-07-12;11815,9863281250;105,3000564575;0,3441179991;0,0033400001;143,7032775879;276,2767028809;6,8067340851;93,5239639282;354,4597167969;166,6054229736
2019-07-13;11392,3789062500;101,0247955322;0,3321790099;0,0032490001;140,5006561279;269,4588012695;6,6284589767;89,7281494141;344,9531555176;153,7964019775
2019-07-14;10256,0585937500;89,7704772949;0,3064259887;0,0030139999;124,1840209961;227,5780639648;5,6704969406;82,2807922363;282,8435668945;126,4027557373
2019-07-15;10895,0898437500;90,9229736328;0,3153100014;0,0030920000;123,1164093018;229,7760009766;5,7901449203;80,7390060425;314,7424926758;129,3389434814
2019-07-16;9477,6416015625;79,4999313354;0,2967259884;0,0028250001;102,1307983398;199,1886749268;5,3470339775;66,9553985596;281,7077636719;111,3319320679
2019-07-17;9693,8027343750;89,8107223511;0,3106130064;0,0030300000;103,3912811279;211,4849700928;5,7017579079;74,0304031372;291,5433044434;120,2496490479
2019-07-18;10666,4824218750;101,0854187012;0,3231759965;0,0031210000;111,3852386475;226,5661621094;6,0547847748;79,3845748901;315,0873718262;135,4487762451
2019-07-19;10530,7324218750;98,4026565552;0,3206050098;0,0030590000;112,7492218018;221,3334197998;5,8727650642;75,7231445312;308,0276489258;145,9481506348
2019-07-20;10767,1396484375;100,6099395752;0,3332090080;0,0031180000;117,3221664429;229,1192169189;6,1773052216;78,1459274292;324,2044372559;172,8644104004
2019-07-21;10599,1054687500;99,6275863647;0,3313089907;0,0030759999;119,0447845459;225,6307678223;6,2626438141;75,4355392456;320,8646850586;176,6991882324
2019-07-22;10343,1064453125;95,4173889160;0,3221060038;0,0029970000;114,7194824219;217,5600128174;6,3569059372;73,0711898804;310,5919189453;168,3826446533
2019-07-23;9900,7675781250;90,6226272583;0,3099260032;0,0028800000;109,6509170532;212,7285156250;6,0376210213;70,7898941040;298,5842285156;169,9188995361
